#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,name
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T03:50:00Z,23880655.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T04:00:00Z,23884048.266666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T04:10:00Z,23887393.566666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T04:20:00Z,23890654.866666667,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T04:30:00Z,23893896.5,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T04:40:00Z,23897126.866666667,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T04:50:00Z,23900468.066666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T05:00:00Z,23903826.266666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T05:10:00Z,23907108.666666668,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T05:20:00Z,23910279.2,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T05:30:00Z,23913232.633333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T05:40:00Z,23916235.366666667,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T05:50:00Z,23919308.7,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T06:00:00Z,23922596.1,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T06:10:00Z,23925745.066666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T06:20:00Z,23928765.7,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T06:30:00Z,23931688.5,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T06:40:00Z,23934699.066666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T06:50:00Z,23937741.266666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T07:00:00Z,23940766.966666665,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T07:10:00Z,23943835.3,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T07:20:00Z,23947171.833333332,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T07:30:00Z,23950833.633333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T07:40:00Z,23954233.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T07:50:00Z,23957345.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T08:00:00Z,23960623.666666668,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T08:10:00Z,23963826.366666667,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T08:20:00Z,23966876.233333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T08:30:00Z,23970044.633333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T08:40:00Z,23973322,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T08:50:00Z,23976637.5,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T09:00:00Z,23979917.133333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T09:10:00Z,23983255.633333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T09:20:00Z,23986482.166666668,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T09:30:00Z,23989841.733333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T09:40:00Z,23993336.666666668,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T09:50:00Z,23996861.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T10:00:00Z,24000394.133333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T10:10:00Z,24003812.266666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T10:20:00Z,24007247.2,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T10:30:00Z,24010832.933333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T10:40:00Z,24014147.3,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T10:50:00Z,24017569.033333335,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T11:00:00Z,24020964.833333332,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T11:10:00Z,24024397.066666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T11:20:00Z,24027852.033333335,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T11:30:00Z,24031305.933333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T11:40:00Z,24034747.133333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T11:50:00Z,24038097.1,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T12:00:00Z,24041681.433333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T12:10:00Z,24045241.9,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T12:20:00Z,24048653.166666668,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T12:30:00Z,24051991.366666667,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T12:40:00Z,24055235.133333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T12:50:00Z,24058435.766666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T13:00:00Z,24061764.633333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T13:10:00Z,24065198.266666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T13:20:00Z,24068555.2,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T13:30:00Z,24071988.733333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T13:40:00Z,24075506.333333332,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T13:50:00Z,24079034.3,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:00:00Z,24082352.233333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:10:00Z,24085606.833333332,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:20:00Z,24088973.733333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:30:00Z,24092323.966666665,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:40:00Z,24095589.733333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:50:00Z,24098973.566666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:00:00Z,24102454.4,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:10:00Z,24105959.8,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:20:00Z,24109410.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:30:00Z,24112699.8,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:40:00Z,24116122.2,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:50:00Z,24119640.433333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:00:00Z,24123148.533333335,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:10:00Z,24127537.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:20:00Z,24131496.633333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:30:00Z,24134997.533333335,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:40:00Z,24138463.5,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:50:00Z,24141887.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:00:00Z,24145497.433333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:10:00Z,24149165.866666667,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:20:00Z,24152777.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:30:00Z,24156395.2,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:40:00Z,24159982.366666667,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:50:00Z,24163555.333333332,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:00:00Z,24166954.566666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:10:00Z,24170401.566666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:20:00Z,24173946.3,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:30:00Z,24177558.566666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:40:00Z,24181182.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:50:00Z,24184734.033333335,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:00:00Z,24188241.133333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:10:00Z,24191812.633333333,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:20:00Z,24195222.6,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:30:00Z,24198618,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:40:00Z,24202152.3,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:50:00Z,24205709.833333332,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:00:00Z,24209276.966666665,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:10:00Z,24212801.9,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:20:00Z,24216392.833333332,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:30:00Z,24219881.733333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:40:00Z,24223329.033333335,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:50:00Z,24226854.566666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:00:00Z,24230476.266666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:10:00Z,24233984.4,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:20:00Z,24237523.233333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:30:00Z,24241046.033333335,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:40:00Z,24244602.933333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:50:00Z,24248123.033333335,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:00:00Z,24251614.366666667,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:10:00Z,24255084.3,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:20:00Z,24258708.433333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:30:00Z,24262358.966666665,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:40:00Z,24265905.033333335,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:50:00Z,24269472.733333334,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:00:00Z,24272997.2,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:10:00Z,24276409.466666665,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:20:00Z,24279799.5,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:30:00Z,24283281.833333332,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:40:00Z,24286708.166666668,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:50:00Z,24290207.366666667,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:00:00Z,24293635.566666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:10:00Z,24296896.333333332,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:20:00Z,24300211.166666668,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:30:00Z,24303469.3,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:40:00Z,24306669.9,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:50:00Z,24309785.466666665,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T01:00:00Z,24313155.266666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T01:10:00Z,24316603.266666666,io_time,diskio,35c4ab29f7e3,sda
,,0,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,24319757.703703705,io_time,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T01:20:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T01:30:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T01:40:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T01:50:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:00:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:10:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:20:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:30:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:40:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:50:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:00:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:10:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:20:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:30:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:40:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:50:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:00:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:10:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:20:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:30:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:40:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:50:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:00:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:10:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:20:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:30:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:40:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:50:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T06:00:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T06:10:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
,,1,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T06:20:00Z,963151360,read_bytes,diskio,35c4ab29f7e3,sda
